code,name,scheme,uri,region_code,region_country_code,region_country_language_code
5720001,s.Nicolaevca,CUATM,http://statistica.md,5700000,MD,en
5720001,s.Nicolaevca (r-l Leova),CUATM,http://statistica.md,5700000,MD,ro
5720001,с.Николаевка (р-н Леова),CUATM,http://statistica.md,5700000,MD,ru
5721000,s.Orac,CUATM,http://statistica.md,5700000,MD,en
5721000,s.Orac,CUATM,http://statistica.md,5700000,MD,ro
5721000,с.Орак,CUATM,http://statistica.md,5700000,MD,ru
5722000,s.Romanovca,CUATM,http://statistica.md,5700000,MD,en
5722000,s.Romanovca (r-l Leova),CUATM,http://statistica.md,5700000,MD,ro
5722000,с.Романовка (р-н Леова),CUATM,http://statistica.md,5700000,MD,ru
5723000,s.Sarata Noua,CUATM,http://statistica.md,5700000,MD,en
5723000,s.Sărata Nouă (r-l Leova),CUATM,http://statistica.md,5700000,MD,ro
5723000,с.Сэрата Ноуэ (р-н Леова),CUATM,http://statistica.md,5700000,MD,ru
5723001,s.Bulgărica,CUATM,http://statistica.md,5700000,MD,en
5723001,s.Bulgărica,CUATM,http://statistica.md,5700000,MD,ro
5723001,с.Булгэрика,CUATM,http://statistica.md,5700000,MD,ru
5724000,s.Sarata-Razesi,CUATM,http://statistica.md,5700000,MD,en
5724000,s.Sărata-Răzeşi,CUATM,http://statistica.md,5700000,MD,ro
5724000,с.Сэрата-Рэзешь,CUATM,http://statistica.md,5700000,MD,ru
5725000,s.Sarateni,CUATM,http://statistica.md,5700000,MD,en
5725000,s.Sărăteni (r-l Leova),CUATM,http://statistica.md,5700000,MD,ro
5725000,с.Сэрэтень (р-н Леова),CUATM,http://statistica.md,5700000,MD,ru
5725001,s.Victoria,CUATM,http://statistica.md,5700000,MD,en
5725001,s.Victoria,CUATM,http://statistica.md,5700000,MD,ro
5725001,с.Виктория,CUATM,http://statistica.md,5700000,MD,ru
5726000,s.Saratica Noua,CUATM,http://statistica.md,5700000,MD,en
5726000,s.Sărăţica Nouă,CUATM,http://statistica.md,5700000,MD,ro
5726000,с.Сэрэцика Ноуэ,CUATM,http://statistica.md,5700000,MD,ru
5726001,s.Cimpul Drept,CUATM,http://statistica.md,5700000,MD,en
5726001,s.Cîmpul Drept,CUATM,http://statistica.md,5700000,MD,ro
5726001,с.Кымпул Дрепт,CUATM,http://statistica.md,5700000,MD,ru
5727000,s.Sirma,CUATM,http://statistica.md,5700000,MD,en
5727000,s.Sîrma,CUATM,http://statistica.md,5700000,MD,ro
5727000,с.Сырма,CUATM,http://statistica.md,5700000,MD,ru
5728000,s.Tigheci,CUATM,http://statistica.md,5700000,MD,en
5728000,s.Tigheci,CUATM,http://statistica.md,5700000,MD,ro
5728000,с.Тигеч,CUATM,http://statistica.md,5700000,MD,ru
5728001,s.Cuporani,CUATM,http://statistica.md,5700000,MD,en
5728001,s.Cuporani,CUATM,http://statistica.md,5700000,MD,ro
5728001,с.Купорань,CUATM,http://statistica.md,5700000,MD,ru
5729000,s.Tochile-Raducani,CUATM,http://statistica.md,5700000,MD,en
5729000,s.Tochile-Răducani,CUATM,http://statistica.md,5700000,MD,ro
5729000,с.Токиле-Рэдукань,CUATM,http://statistica.md,5700000,MD,ru
5730000,s.Tomai,CUATM,http://statistica.md,5700000,MD,en
5730000,s.Tomai (r-l Leova),CUATM,http://statistica.md,5700000,MD,ro
5730000,с.Томай (р-н Леова),CUATM,http://statistica.md,5700000,MD,ru
5731000,s.Tomaiul Nou,CUATM,http://statistica.md,5700000,MD,en
5731000,s.Tomaiul Nou,CUATM,http://statistica.md,5700000,MD,ro
5731000,с.Томаюл Ноу,CUATM,http://statistica.md,5700000,MD,ru
5731001,s.Saratica Veche,CUATM,http://statistica.md,5700000,MD,en
5731001,s.Sărăţica Veche,CUATM,http://statistica.md,5700000,MD,ro
5731001,с.Сэрэцика Веке,CUATM,http://statistica.md,5700000,MD,ru
5732000,s.Vozneseni,CUATM,http://statistica.md,5700000,MD,en
5732000,s.Vozneseni,CUATM,http://statistica.md,5700000,MD,ro
5732000,с.Вознесень,CUATM,http://statistica.md,5700000,MD,ru
5732001,s.Troian,CUATM,http://statistica.md,5700000,MD,en
5732001,s.Troian,CUATM,http://statistica.md,5700000,MD,ro
5732001,с.Троян,CUATM,http://statistica.md,5700000,MD,ru
5732002,s.Troita,CUATM,http://statistica.md,5700000,MD,en
5732002,s.Troiţa,CUATM,http://statistica.md,5700000,MD,ro
5732002,с.Троица,CUATM,http://statistica.md,5700000,MD,ru
6001000,or.Nisporeni,CUATM,http://statistica.md,6000000,MD,en
6001000,or.Nisporeni,CUATM,http://statistica.md,6000000,MD,ro
6001000,г.Ниспорень,CUATM,http://statistica.md,6000000,MD,ru
6010000,s.Balanesti,CUATM,http://statistica.md,6000000,MD,en
6010000,s.Bălăneşti,CUATM,http://statistica.md,6000000,MD,ro
6010000,с.Бэлэнешть,CUATM,http://statistica.md,6000000,MD,ru
6010001,s.Gaureni,CUATM,http://statistica.md,6000000,MD,en
6010001,s.Găureni (r-l Nisporeni),CUATM,http://statistica.md,6000000,MD,ro
6010001,с.Гэурень (р-н Ниспорень),CUATM,http://statistica.md,6000000,MD,ru
6011000,s.Balauresti,CUATM,http://statistica.md,6000000,MD,en
6011000,s.Bălăureşti,CUATM,http://statistica.md,6000000,MD,ro
6011000,с.Бэлэурешть,CUATM,http://statistica.md,6000000,MD,ru
6012000,s.Barboieni,CUATM,http://statistica.md,6000000,MD,en
6012000,s.Bărboieni,CUATM,http://statistica.md,6000000,MD,ro
6012000,с.Бэрбоень,CUATM,http://statistica.md,6000000,MD,ru
6013000,s.Bolduresti,CUATM,http://statistica.md,6000000,MD,en
6013000,s.Boldureşti,CUATM,http://statistica.md,6000000,MD,ro
6013000,с.Болдурешть,CUATM,http://statistica.md,6000000,MD,ru
6013001,s.Bacseni,CUATM,http://statistica.md,6000000,MD,en
6013001,s.Băcşeni,CUATM,http://statistica.md,6000000,MD,ro
6013001,с.Бэкшень,CUATM,http://statistica.md,6000000,MD,ru
6013002,s.Chilisoaia,CUATM,http://statistica.md,6000000,MD,en
6013002,s.Chilişoaia,CUATM,http://statistica.md,6000000,MD,ro
6013002,с.Килишоая,CUATM,http://statistica.md,6000000,MD,ru
6014000,s.Boltun,CUATM,http://statistica.md,6000000,MD,en
6014000,s.Bolţun,CUATM,http://statistica.md,6000000,MD,ro
6014000,с.Болцун,CUATM,http://statistica.md,6000000,MD,ru
6015000,s.Bratuleni,CUATM,http://statistica.md,6000000,MD,en
6015000,s.Brătuleni,CUATM,http://statistica.md,6000000,MD,ro
6015000,с.Брэтулень,CUATM,http://statistica.md,6000000,MD,ru
6015001,s.Cirnesti,CUATM,http://statistica.md,6000000,MD,en
6015001,s.Cîrneşti,CUATM,http://statistica.md,6000000,MD,ro
6015001,с.Кырнешть,CUATM,http://statistica.md,6000000,MD,ru
6016000,s.Bursuc,CUATM,http://statistica.md,6000000,MD,en
6016000,s.Bursuc (r- l Nisporeni),CUATM,http://statistica.md,6000000,MD,ro
6016000,с.Бурсук (р-н Ниспорень),CUATM,http://statistica.md,6000000,MD,ru
6017000,s.Calimanesti,CUATM,http://statistica.md,6000000,MD,en
6017000,s.Călimăneşti,CUATM,http://statistica.md,6000000,MD,ro
6017000,с.Кэлимэнешть,CUATM,http://statistica.md,6000000,MD,ru
6018000,s.Cioresti,CUATM,http://statistica.md,6000000,MD,en
6018000,s.Cioreşti,CUATM,http://statistica.md,6000000,MD,ro
6018000,с.Чорешть,CUATM,http://statistica.md,6000000,MD,ru
6018001,s.Vulcanesti,CUATM,http://statistica.md,6000000,MD,en
6018001,s.Vulcăneşti (r-l Nisporeni),CUATM,http://statistica.md,6000000,MD,ro
6018001,с.Вулкэнешть (р-н Ниспорень),CUATM,http://statistica.md,6000000,MD,ru
6019000,s.Ciutesti,CUATM,http://statistica.md,6000000,MD,en
6019000,s.Ciuteşti,CUATM,http://statistica.md,6000000,MD,ro
6019000,с.Чутешть,CUATM,http://statistica.md,6000000,MD,ru
6019001,s.Valea Nirnovei,CUATM,http://statistica.md,6000000,MD,en
6019001,s.Valea Nîrnovei,CUATM,http://statistica.md,6000000,MD,ro
6019001,с.Валя Нырновей,CUATM,http://statistica.md,6000000,MD,ru
6020000,s.Cristesti,CUATM,http://statistica.md,6000000,MD,en
6020000,s.Cristeşti,CUATM,http://statistica.md,6000000,MD,ro
6020000,с.Кристешть,CUATM,http://statistica.md,6000000,MD,ru
6021000,s.Grozesti,CUATM,http://statistica.md,6000000,MD,en
6021000,s.Grozeşti,CUATM,http://statistica.md,6000000,MD,ro
6021000,с.Грозешть,CUATM,http://statistica.md,6000000,MD,ru
6022000,s.Iurceni,CUATM,http://statistica.md,6000000,MD,en
6022000,s.Iurceni,CUATM,http://statistica.md,6000000,MD,ro
6022000,с.Юрчень,CUATM,http://statistica.md,6000000,MD,ru
6022001,s.Mirzoaia,CUATM,http://statistica.md,6000000,MD,en
6022001,s.Mîrzoaia,CUATM,http://statistica.md,6000000,MD,ro
6022001,с.Мырзоая,CUATM,http://statistica.md,6000000,MD,ru
6023000,s.Marinici,CUATM,http://statistica.md,6000000,MD,en
6023000,s.Marinici,CUATM,http://statistica.md,6000000,MD,ro
6023000,с.Маринич,CUATM,http://statistica.md,6000000,MD,ru
6023001,s.Helesteni,CUATM,http://statistica.md,6000000,MD,en
6023001,s.Heleşteni,CUATM,http://statistica.md,6000000,MD,ro
6023001,с.Хелештень,CUATM,http://statistica.md,6000000,MD,ru
6024000,s.Milesti,CUATM,http://statistica.md,6000000,MD,en
6024000,s.Mileşti,CUATM,http://statistica.md,6000000,MD,ro
6024000,с.Милешть,CUATM,http://statistica.md,6000000,MD,ru
6025000,s.Seliste,CUATM,http://statistica.md,6000000,MD,en
6025000,s.Selişte (r-l Nisporeni),CUATM,http://statistica.md,6000000,MD,ro
6025000,с.Селиште (р-н Ниспорень),CUATM,http://statistica.md,6000000,MD,ru
6025001,s.Paruceni,CUATM,http://statistica.md,6000000,MD,en
6025001,s.Păruceni,CUATM,http://statistica.md,6000000,MD,ro
6025001,с.Пэручень,CUATM,http://statistica.md,6000000,MD,ru
6026000,s.Soltanesti,CUATM,http://statistica.md,6000000,MD,en
6026000,s.Soltăneşti,CUATM,http://statistica.md,6000000,MD,ro
6026000,с.Солтэнешть,CUATM,http://statistica.md,6000000,MD,ru
6027000,s.Siscani,CUATM,http://statistica.md,6000000,MD,en
6027000,s.Şişcani,CUATM,http://statistica.md,6000000,MD,ro
6027000,с.Шишкань,CUATM,http://statistica.md,6000000,MD,ru
6027001,s.Drojdieni,CUATM,http://statistica.md,6000000,MD,en
6027001,s.Drojdieni,CUATM,http://statistica.md,6000000,MD,ro
6027001,с.Дрождиень,CUATM,http://statistica.md,6000000,MD,ru
6027002,s.Odaia,CUATM,http://statistica.md,6000000,MD,en
6027002,s.Odaia (r-l Nisporeni),CUATM,http://statistica.md,6000000,MD,ro
6027002,с.Одая (р-н Ниспорень),CUATM,http://statistica.md,6000000,MD,ru
6028000,s.Valea-Trestieni,CUATM,http://statistica.md,6000000,MD,en
6028000,s.Valea-Trestieni,CUATM,http://statistica.md,6000000,MD,ro
6028000,с.Валя-Трестиень,CUATM,http://statistica.md,6000000,MD,ru
6028001,s.Isaicani,CUATM,http://statistica.md,6000000,MD,en
6028001,s.Isăicani,CUATM,http://statistica.md,6000000,MD,ro
6028001,с.Исэйкань,CUATM,http://statistica.md,6000000,MD,ru
6028002,s.Luminita,CUATM,http://statistica.md,6000000,MD,en
6028002,s.Luminiţa,CUATM,http://statistica.md,6000000,MD,ro
6028002,с.Луминица,CUATM,http://statistica.md,6000000,MD,ru
6028003,s.Odobesti,CUATM,http://statistica.md,6000000,MD,en
6028003,s.Odobeşti,CUATM,http://statistica.md,6000000,MD,ro
6028003,с.Одобешть,CUATM,http://statistica.md,6000000,MD,ru
6028004,s.Selisteni,CUATM,http://statistica.md,6000000,MD,en
6028004,s.Selişteni,CUATM,http://statistica.md,6000000,MD,ro
6028004,с.Селиштень,CUATM,http://statistica.md,6000000,MD,ru
6029000,s.Varzaresti,CUATM,http://statistica.md,6000000,MD,en
6029000,s.Vărzăreşti,CUATM,http://statistica.md,6000000,MD,ro
6029000,с.Вэрзэрешть,CUATM,http://statistica.md,6000000,MD,ru
6029001,s.Sendreni,CUATM,http://statistica.md,6000000,MD,en
6029001,s.Şendreni,CUATM,http://statistica.md,6000000,MD,ro
6029001,с.Шендрень,CUATM,http://statistica.md,6000000,MD,ru
6030000,s.Vinatori,CUATM,http://statistica.md,6000000,MD,en
6030000,s.Vînători,CUATM,http://statistica.md,6000000,MD,ro
6030000,с.Вынэторь,CUATM,http://statistica.md,6000000,MD,ru
6031000,s.Zberoaia,CUATM,http://statistica.md,6000000,MD,en
6031000,s.Zberoaia,CUATM,http://statistica.md,6000000,MD,ro
6031000,с.Збероая,CUATM,http://statistica.md,6000000,MD,ru
6201000,or.Ocnita,CUATM,http://statistica.md,6200000,MD,en
6201000,or.Ocniţa (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6201000,г.Окница (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6202000,or.Frunza,CUATM,http://statistica.md,6200000,MD,en
6202000,or.Frunză (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6202000,г.Фрунзэ (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6203000,or.Otaci,CUATM,http://statistica.md,6200000,MD,en
6203000,or.Otaci,CUATM,http://statistica.md,6200000,MD,ro
6203000,г.Отачь,CUATM,http://statistica.md,6200000,MD,ru
6210000,s.Birladeni,CUATM,http://statistica.md,6200000,MD,en
6210000,s.Bîrlădeni,CUATM,http://statistica.md,6200000,MD,ro
6210000,с.Бырлэдень,CUATM,http://statistica.md,6200000,MD,ru
6210001,s.Paladea,CUATM,http://statistica.md,6200000,MD,en
6210001,s.Paladea,CUATM,http://statistica.md,6200000,MD,ro
6210001,с.Паладя,CUATM,http://statistica.md,6200000,MD,ru
6210002,s.Rujnita,CUATM,http://statistica.md,6200000,MD,en
6210002,s.Rujniţa,CUATM,http://statistica.md,6200000,MD,ro
6210002,с.Ружница,CUATM,http://statistica.md,6200000,MD,ru
6211000,s.Birnova,CUATM,http://statistica.md,6200000,MD,en
6211000,s.Bîrnova,CUATM,http://statistica.md,6200000,MD,ro
6211000,с.Бырнова,CUATM,http://statistica.md,6200000,MD,ru
6212000,s.Calarasovca,CUATM,http://statistica.md,6200000,MD,en
6212000,s.Calaraşovca,CUATM,http://statistica.md,6200000,MD,ro
6212000,с.Каларашовка,CUATM,http://statistica.md,6200000,MD,ru
6212001,s.Berezovca,CUATM,http://statistica.md,6200000,MD,en
6212001,s.Berezovca,CUATM,http://statistica.md,6200000,MD,ro
6212001,с.Березовка,CUATM,http://statistica.md,6200000,MD,ru
6213000,s.Clocusna,CUATM,http://statistica.md,6200000,MD,en
6213000,s.Clocuşna,CUATM,http://statistica.md,6200000,MD,ro
6213000,с.Клокушна,CUATM,http://statistica.md,6200000,MD,ru
6214000,s.Corestauti,CUATM,http://statistica.md,6200000,MD,en
6214000,s.Corestăuţi,CUATM,http://statistica.md,6200000,MD,ro
6214000,с.Корестэуць,CUATM,http://statistica.md,6200000,MD,ru
6214001,s.Stalinesti,CUATM,http://statistica.md,6200000,MD,en
6214001,s.Stălineşti,CUATM,http://statistica.md,6200000,MD,ro
6214001,с.Стэлинешть,CUATM,http://statistica.md,6200000,MD,ru
6215000,s.Dingeni,CUATM,http://statistica.md,6200000,MD,en
6215000,s.Dîngeni,CUATM,http://statistica.md,6200000,MD,ro
6215000,с.Дынджень,CUATM,http://statistica.md,6200000,MD,ru
6215001,s.Grinauti,CUATM,http://statistica.md,6200000,MD,en
6215001,s.Grinăuţi (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6215001,с.Гринэуць (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6216000,s.Girbova,CUATM,http://statistica.md,6200000,MD,en
6216000,s.Gîrbova,CUATM,http://statistica.md,6200000,MD,ro
6216000,с.Гырбова,CUATM,http://statistica.md,6200000,MD,ru
6217000,s.Grinauti-Moldova,CUATM,http://statistica.md,6200000,MD,en
6217000,s.Grinăuţi-Moldova,CUATM,http://statistica.md,6200000,MD,ro
6217000,с.Гринэуць-Молдова,CUATM,http://statistica.md,6200000,MD,ru
6217001,s.Grinauti-Raia,CUATM,http://statistica.md,6200000,MD,en
6217001,s.Grinăuţi-Raia,CUATM,http://statistica.md,6200000,MD,ro
6217001,с.Гринэуць-Рая,CUATM,http://statistica.md,6200000,MD,ru
6217002,s.Rediul Mare,CUATM,http://statistica.md,6200000,MD,en
6217002,s.Rediul Mare (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6217002,с.Редиул Маре (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6218000,s.Hadarauti,CUATM,http://statistica.md,6200000,MD,en
6218000,s.Hădărăuţi,CUATM,http://statistica.md,6200000,MD,ro
6218000,с.Хэдэрэуць,CUATM,http://statistica.md,6200000,MD,ru
6219000,s.Lencauti,CUATM,http://statistica.md,6200000,MD,en
6219000,s.Lencăuţi,CUATM,http://statistica.md,6200000,MD,ro
6219000,с.Ленкэуць,CUATM,http://statistica.md,6200000,MD,ru
6219001,s.Verejeni,CUATM,http://statistica.md,6200000,MD,en
6219001,s.Verejeni (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6219001,с.Вережень (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6220000,s.Lipnic,CUATM,http://statistica.md,6200000,MD,en
6220000,s.Lipnic,CUATM,http://statistica.md,6200000,MD,ro
6220000,с.Липник,CUATM,http://statistica.md,6200000,MD,ru
6220001,s.Paustova,CUATM,http://statistica.md,6200000,MD,en
6220001,s.Paustova,CUATM,http://statistica.md,6200000,MD,ro
6220001,с.Паустова,CUATM,http://statistica.md,6200000,MD,ru
6221000,s.Mereseuca,CUATM,http://statistica.md,6200000,MD,en
6221000,s.Mereşeuca,CUATM,http://statistica.md,6200000,MD,ro
6221000,с.Мерешеука,CUATM,http://statistica.md,6200000,MD,ru
6222000,s.Mihalaseni,CUATM,http://statistica.md,6200000,MD,en
6222000,s.Mihălăşeni,CUATM,http://statistica.md,6200000,MD,ro
6222000,с.Михэлэшень,CUATM,http://statistica.md,6200000,MD,ru
6222001,s.Grinauti,CUATM,http://statistica.md,6200000,MD,en
6222001,s.Grinăuţi (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6222001,с.Гринэуць (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6223000,s.Naslavcea,CUATM,http://statistica.md,6200000,MD,en
6223000,s.Naslavcea,CUATM,http://statistica.md,6200000,MD,ro
6223000,с.Наславча,CUATM,http://statistica.md,6200000,MD,ru
6224000,s.Ocnita,CUATM,http://statistica.md,6200000,MD,en
6224000,s.Ocniţa (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6224000,с.Окница (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6224001,s.Maiovca,CUATM,http://statistica.md,6200000,MD,en
6224001,s.Maiovca,CUATM,http://statistica.md,6200000,MD,ro
6224001,с.Маёвка,CUATM,http://statistica.md,6200000,MD,ru
6225000,s.Sauca,CUATM,http://statistica.md,6200000,MD,en
6225000,s.Sauca,CUATM,http://statistica.md,6200000,MD,ro
6225000,с.Саука,CUATM,http://statistica.md,6200000,MD,ru
6226000,s.Unguri,CUATM,http://statistica.md,6200000,MD,en
6226000,s.Unguri,CUATM,http://statistica.md,6200000,MD,ro
6226000,с.Унгурь,CUATM,http://statistica.md,6200000,MD,ru
6227000,s.Valcinet,CUATM,http://statistica.md,6200000,MD,en
6227000,s.Vălcineţ (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6227000,с.Вэлчинец (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6227001,s.Codreni,CUATM,http://statistica.md,6200000,MD,en
6227001,s.Codreni (r-l Ocniţa),CUATM,http://statistica.md,6200000,MD,ro
6227001,с.Кодрень (р-н Окница),CUATM,http://statistica.md,6200000,MD,ru
6401000,mun.Orhei,CUATM,http://statistica.md,6400000,MD,en
6401000,mun.Orhei,CUATM,http://statistica.md,6400000,MD,ro
6401000,мун.Орхей,CUATM,http://statistica.md,6400000,MD,ru
6410000,s.Berezlogi,CUATM,http://statistica.md,6400000,MD,en
6410000,s.Berezlogi,CUATM,http://statistica.md,6400000,MD,ro
6410000,с.Березлоджь,CUATM,http://statistica.md,6400000,MD,ru
6410001,s.Hijdieni,CUATM,http://statistica.md,6400000,MD,en
6410001,s.Hîjdieni (r-l Orhei),CUATM,http://statistica.md,6400000,MD,ro
6410001,с.Хыждиень (р-н Орхей),CUATM,http://statistica.md,6400000,MD,ru
6411000,s.Biesti,CUATM,http://statistica.md,6400000,MD,en
6411000,s.Bieşti,CUATM,http://statistica.md,6400000,MD,ro
6411000,с.Биешть,CUATM,http://statistica.md,6400000,MD,ru
6411001,s.Cihoreni,CUATM,http://statistica.md,6400000,MD,en
6411001,s.Cihoreni,CUATM,http://statistica.md,6400000,MD,ro
6411001,с.Чихорень,CUATM,http://statistica.md,6400000,MD,ru
6411002,s.Slobozia-Hodorogea,CUATM,http://statistica.md,6400000,MD,en
6411002,s.Slobozia-Hodorogea,CUATM,http://statistica.md,6400000,MD,ro
6411002,с.Слобозия-Ходороджя,CUATM,http://statistica.md,6400000,MD,ru
6412000,s.Bolohan,CUATM,http://statistica.md,6400000,MD,en
6412000,s.Bolohan,CUATM,http://statistica.md,6400000,MD,ro
6412000,с.Болохан,CUATM,http://statistica.md,6400000,MD,ru
6413000,s.Braviceni,CUATM,http://statistica.md,6400000,MD,en
6413000,s.Brăviceni,CUATM,http://statistica.md,6400000,MD,ro
6413000,с.Брэвичень,CUATM,http://statistica.md,6400000,MD,ru
6414000,s.Bulaiesti,CUATM,http://statistica.md,6400000,MD,en
6414000,s.Bulăieşti,CUATM,http://statistica.md,6400000,MD,ro
6414000,с.Булэешть,CUATM,http://statistica.md,6400000,MD,ru
6415000,s.Chiperceni,CUATM,http://statistica.md,6400000,MD,en
6415000,s.Chiperceni,CUATM,http://statistica.md,6400000,MD,ro
6415000,с.Киперчень,CUATM,http://statistica.md,6400000,MD,ru
6415001,s.Andreevca,CUATM,http://statistica.md,6400000,MD,en
6415001,s.Andreevca (r-l Orhei),CUATM,http://statistica.md,6400000,MD,ro
6415001,с.Андреевка (р-н Орхей),CUATM,http://statistica.md,6400000,MD,ru
6415002,s.Vorotet,CUATM,http://statistica.md,6400000,MD,en
6415002,s.Voroteţ,CUATM,http://statistica.md,6400000,MD,ro
6415002,с.Воротец,CUATM,http://statistica.md,6400000,MD,ru
6416000,s.Ciocilteni,CUATM,http://statistica.md,6400000,MD,en
6416000,s.Ciocîlteni,CUATM,http://statistica.md,6400000,MD,ro
6416000,с.Чокылтень,CUATM,http://statistica.md,6400000,MD,ru
6416001,s.Clisova Noua,CUATM,http://statistica.md,6400000,MD,en
6416001,s.Clişova Nouă,CUATM,http://statistica.md,6400000,MD,ro
6416001,с.Клишова Ноуэ,CUATM,http://statistica.md,6400000,MD,ru
6416002,s.Fedoreuca,CUATM,http://statistica.md,6400000,MD,en
6416002,s.Fedoreuca,CUATM,http://statistica.md,6400000,MD,ro
6416002,с.Федореука,CUATM,http://statistica.md,6400000,MD,ru
6417000,s.Clisova,CUATM,http://statistica.md,6400000,MD,en
6417000,s.Clişova,CUATM,http://statistica.md,6400000,MD,ro
6417000,с.Клишова,CUATM,http://statistica.md,6400000,MD,ru
6418000,s.Crihana,CUATM,http://statistica.md,6400000,MD,en
6418000,s.Crihana,CUATM,http://statistica.md,6400000,MD,ro
6418000,с.Крихана,CUATM,http://statistica.md,6400000,MD,ru
6418001,s.Cucuruzenii De Sus,CUATM,http://statistica.md,6400000,MD,en
6418001,s.Cucuruzenii de Sus,CUATM,http://statistica.md,6400000,MD,ro
6418001,с.Кукурузений де Сус,CUATM,http://statistica.md,6400000,MD,ru
6418002,s.Sirota,CUATM,http://statistica.md,6400000,MD,en
6418002,s.Sirota,CUATM,http://statistica.md,6400000,MD,ro
6418002,с.Сирота,CUATM,http://statistica.md,6400000,MD,ru
6419000,s.Cucuruzeni,CUATM,http://statistica.md,6400000,MD,en
6419000,s.Cucuruzeni,CUATM,http://statistica.md,6400000,MD,ro
6419000,с.Кукурузень,CUATM,http://statistica.md,6400000,MD,ru
6419001,s.Ocnita-Razesi,CUATM,http://statistica.md,6400000,MD,en
6419001,s.Ocniţa-Răzeşi,CUATM,http://statistica.md,6400000,MD,ro
6419001,с.Окница-Рэзешь,CUATM,http://statistica.md,6400000,MD,ru
6420000,s.Donici,CUATM,http://statistica.md,6400000,MD,en
6420000,s.Donici,CUATM,http://statistica.md,6400000,MD,ro
6420000,с.Донич,CUATM,http://statistica.md,6400000,MD,ru
6420001,s.Camencea,CUATM,http://statistica.md,6400000,MD,en
6420001,s.Camencea,CUATM,http://statistica.md,6400000,MD,ro
6420001,с.Каменча,CUATM,http://statistica.md,6400000,MD,ru
6420002,s.Pocsesti,CUATM,http://statistica.md,6400000,MD,en
6420002,s.Pocşeşti,CUATM,http://statistica.md,6400000,MD,ro
6420002,с.Покшешть,CUATM,http://statistica.md,6400000,MD,ru
6421000,s.Ghetlova,CUATM,http://statistica.md,6400000,MD,en
6421000,s.Ghetlova,CUATM,http://statistica.md,6400000,MD,ro
6421000,с.Гетлова,CUATM,http://statistica.md,6400000,MD,ru
6421001,s.Hulboaca,CUATM,http://statistica.md,6400000,MD,en
6421001,s.Hulboaca (r-l Orhei),CUATM,http://statistica.md,6400000,MD,ro
6421001,с.Хулбоака (р-н Орхей),CUATM,http://statistica.md,6400000,MD,ru
6421002,s.Noroceni,CUATM,http://statistica.md,6400000,MD,en
6421002,s.Noroceni,CUATM,http://statistica.md,6400000,MD,ro
6421002,с.Норочень,CUATM,http://statistica.md,6400000,MD,ru
6422000,s.Isacova,CUATM,http://statistica.md,6400000,MD,en
6422000,s.Isacova,CUATM,http://statistica.md,6400000,MD,ro
6422000,с.Исакова,CUATM,http://statistica.md,6400000,MD,ru
6423000,s.Ivancea,CUATM,http://statistica.md,6400000,MD,en
6423000,s.Ivancea,CUATM,http://statistica.md,6400000,MD,ro
6423000,с.Иванча,CUATM,http://statistica.md,6400000,MD,ru
6423001,s.Branesti,CUATM,http://statistica.md,6400000,MD,en
6423001,s.Brăneşti,CUATM,http://statistica.md,6400000,MD,ro
6423001,с.Брэнешть,CUATM,http://statistica.md,6400000,MD,ru
6423002,s.Furceni,CUATM,http://statistica.md,6400000,MD,en
6423002,s.Furceni,CUATM,http://statistica.md,6400000,MD,ro
6423002,с.Фурчень,CUATM,http://statistica.md,6400000,MD,ru
6424000,s.Jora De Mijloc,CUATM,http://statistica.md,6400000,MD,en
6424000,s.Jora de Mijloc,CUATM,http://statistica.md,6400000,MD,ro
6424000,с.Жора де Мижлок,CUATM,http://statistica.md,6400000,MD,ru
6424001,s.Jora De Jos,CUATM,http://statistica.md,6400000,MD,en
6424001,s.Jora de Jos,CUATM,http://statistica.md,6400000,MD,ro
6424001,с.Жора де Жос,CUATM,http://statistica.md,6400000,MD,ru
6424002,s.Jora De Sus,CUATM,http://statistica.md,6400000,MD,en
6424002,s.Jora de Sus,CUATM,http://statistica.md,6400000,MD,ro
6424002,с.Жора де Сус,CUATM,http://statistica.md,6400000,MD,ru
6424003,s.Lopatna,CUATM,http://statistica.md,6400000,MD,en
6424003,s.Lopatna,CUATM,http://statistica.md,6400000,MD,ro
6424003,с.Лопатна,CUATM,http://statistica.md,6400000,MD,ru
6425000,s.Malaiesti,CUATM,http://statistica.md,6400000,MD,en
